protocol,load,scenario,snr_db,model_seed,noise_repeat,weight_vibration,weight_current,accuracy,macro_precision,macro_recall,macro_f1,weight_branch1_within_sd,weight_branch2_within_sd
stage3,4Nm,vibration_only_degraded,-4.0,20260807,5,0.5483043193817139,0.45169568061828613,0.9725,0.9732895505145318,0.9724999999999999,0.9724686400603186,0.11723203957080841,0.11723204702138901
stage3,4Nm,vibration_only_degraded,-6.0,20260807,1,0.5486409664154053,0.45135897397994995,0.9405,0.941387121458213,0.9404999999999999,0.9404790385044537,0.10968142747879028,0.10968142747879028
stage3,4Nm,vibration_only_degraded,-6.0,20260807,2,0.5482209324836731,0.4517791271209717,0.954,0.9547201585081341,0.954,0.9539684126887755,0.10897460579872131,0.10897460579872131
stage3,4Nm,vibration_only_degraded,-6.0,20260807,3,0.5492151975631714,0.450784832239151,0.949,0.9499293614996033,0.9490000000000001,0.9489453518218628,0.10913681238889694,0.10913681238889694
stage3,4Nm,vibration_only_degraded,-6.0,20260807,4,0.547917366027832,0.45208263397216797,0.9525,0.9533708221036526,0.9525,0.9525405369934944,0.10926730185747147,0.10926730185747147
stage3,4Nm,vibration_only_degraded,-6.0,20260807,5,0.5482529401779175,0.4517470598220825,0.948,0.9491351441350162,0.9480000000000001,0.9480100622660975,0.10907948017120361,0.10907948017120361
stage3,4Nm,vibration_only_degraded,-8.0,20260807,1,0.5508896708488464,0.44911035895347595,0.879,0.8869964087885762,0.8789999999999999,0.8766761470108551,0.09899324923753738,0.09899324178695679
stage3,4Nm,vibration_only_degraded,-8.0,20260807,2,0.551590085029602,0.44840991497039795,0.87,0.8811510921614945,0.8700000000000001,0.866725626419519,0.09948642551898956,0.09948642551898956
stage3,4Nm,vibration_only_degraded,-8.0,20260807,3,0.5503295660018921,0.4496704339981079,0.872,0.882416123256941,0.8720000000000001,0.8691639389659613,0.09927275031805038,0.09927275031805038
stage3,4Nm,vibration_only_degraded,-8.0,20260807,4,0.5506555438041687,0.4493444859981537,0.8835,0.8923348986559221,0.8835,0.8811950038082441,0.09898987412452698,0.09898986667394638
stage3,4Nm,vibration_only_degraded,-8.0,20260807,5,0.5504202842712402,0.449579656124115,0.878,0.8885944462179161,0.8779999999999999,0.8751175734636665,0.09835159033536911,0.09835159033536911
stage3,4Nm,vibration_only_degraded,-10.0,20260807,1,0.553604781627655,0.44639521837234497,0.702,0.7356830097758381,0.7020000000000001,0.6874995137734319,0.08568476140499115,0.08568476140499115
stage3,4Nm,vibration_only_degraded,-10.0,20260807,2,0.5523269772529602,0.4476730227470398,0.71,0.7421756181582138,0.7100000000000001,0.6963781226442417,0.08594568073749542,0.08594568073749542
stage3,4Nm,vibration_only_degraded,-10.0,20260807,3,0.5521389842033386,0.4478610157966614,0.7,0.7348925367956054,0.7000000000000001,0.6849241478774789,0.08507637679576874,0.08507637679576874
stage3,4Nm,vibration_only_degraded,-10.0,20260807,4,0.5526528358459473,0.44734710454940796,0.708,0.7379728918381792,0.708,0.6946668969345862,0.08578017354011536,0.08578017354011536
stage3,4Nm,vibration_only_degraded,-10.0,20260807,5,0.5516612529754639,0.44833868741989136,0.7045,0.7435180944377081,0.7045,0.6932433157255714,0.08553970605134964,0.08553970605134964
stage3,4Nm,current_only_degraded,0.0,20260807,1,0.5491634607315063,0.45083653926849365,0.94,0.9538461538461538,0.9400000000000001,0.9386189258312021,0.12678304314613342,0.12678304314613342
stage3,4Nm,current_only_degraded,0.0,20260807,2,0.5492565035820007,0.45074352622032166,0.9365,0.9518026565464895,0.9365,0.9348583280838506,0.12662234902381897,0.12662234902381897
stage3,4Nm,current_only_degraded,0.0,20260807,3,0.5491702556610107,0.45082980394363403,0.9355,0.9512287334593573,0.9355,0.9337781278524894,0.1269150674343109,0.1269150674343109
stage3,4Nm,current_only_degraded,0.0,20260807,4,0.5494221448898315,0.45057791471481323,0.937,0.9520912547528517,0.937,0.9353974530702232,0.1270349621772766,0.1270349621772766
stage3,4Nm,current_only_degraded,0.0,20260807,5,0.5491350293159485,0.4508650302886963,0.934,0.9503759398496241,0.9339999999999999,0.932152861658657,0.12662798166275024,0.12662798166275024
stage3,4Nm,current_only_degraded,-2.0,20260807,1,0.539739727973938,0.460260272026062,0.928,0.9470588235294117,0.9280000000000002,0.9255890863993386,0.1267780363559723,0.1267780363559723
stage3,4Nm,current_only_degraded,-2.0,20260807,2,0.5397769808769226,0.4602230191230774,0.9255,0.945719489981785,0.9254999999999999,0.9228227951162108,0.1266201287508011,0.1266201287508011
stage3,4Nm,current_only_degraded,-2.0,20260807,3,0.5398889780044556,0.4601110517978668,0.927,0.9465201465201465,0.9269999999999999,0.924484874346193,0.12680190801620483,0.12680190801620483
stage3,4Nm,current_only_degraded,-2.0,20260807,4,0.5400932431221008,0.45990678668022156,0.932,0.9492537313432836,0.932,0.9299763155184841,0.12692493200302124,0.12692493200302124
stage3,4Nm,current_only_degraded,-2.0,20260807,5,0.5404106378555298,0.4595893621444702,0.923,0.9444043321299638,0.923,0.9200368661201654,0.12685106694698334,0.12685106694698334
stage3,4Nm,current_only_degraded,-4.0,20260807,1,0.5306239128112793,0.4693761169910431,0.906,0.9360544217687075,0.906,0.9005054113413248,0.12664668262004852,0.12664668262004852
stage3,4Nm,current_only_degraded,-4.0,20260807,2,0.5312834978103638,0.46871650218963623,0.906,0.9360544217687075,0.906,0.9005054113413248,0.1267462968826294,0.1267462968826294
stage3,4Nm,current_only_degraded,-4.0,20260807,3,0.5310301780700684,0.46896985173225403,0.905,0.9355932203389831,0.905,0.8993210796489486,0.12652556598186493,0.12652556598186493
stage3,4Nm,current_only_degraded,-4.0,20260807,4,0.5310375690460205,0.4689624011516571,0.9135,0.9396160558464224,0.9135,0.9092564635919427,0.12651346623897552,0.12651346623897552
stage3,4Nm,current_only_degraded,-4.0,20260807,5,0.5312991738319397,0.4687007963657379,0.9105,0.9381692573402418,0.9105000000000001,0.9057831202433059,0.1267976462841034,0.1267976462841034
stage3,4Nm,current_only_degraded,-6.0,20260807,1,0.5240699052810669,0.4759301245212555,0.874,0.9226993865030675,0.874,0.8601204518331438,0.12617863714694977,0.12617863714694977
stage3,4Nm,current_only_degraded,-6.0,20260807,2,0.5239608883857727,0.4760391116142273,0.8765,0.9236476043276662,0.8765000000000001,0.8634866517786977,0.12610413134098053,0.12610413134098053
stage3,4Nm,current_only_degraded,-6.0,20260807,3,0.5243597626686096,0.47564026713371277,0.8655,0.9195814648729448,0.8655000000000002,0.8483543237867728,0.12611515820026398,0.12611515820026398
stage3,4Nm,current_only_degraded,-6.0,20260807,4,0.5239574909210205,0.4760424792766571,0.8795,0.924804992199688,0.8795,0.8674729644503788,0.12607815861701965,0.12607815861701965
stage3,4Nm,current_only_degraded,-6.0,20260807,5,0.5238255858421326,0.4761744439601898,0.87,0.9212121212121213,0.8699999999999999,0.8546470999301189,0.12600988149642944,0.12600988149642944
stage3,4Nm,current_only_degraded,-8.0,20260807,1,0.5197789072990417,0.48022106289863586,0.831,0.9084010840108402,0.8309999999999998,0.7942771932227117,0.1252906620502472,0.1252906620502472
stage3,4Nm,current_only_degraded,-8.0,20260807,2,0.5199798345565796,0.480020135641098,0.835,0.9095890410958904,0.835,0.8011673884390887,0.1255190372467041,0.1255190372467041
stage3,4Nm,current_only_degraded,-8.0,20260807,3,0.5194754600524902,0.48052456974983215,0.8315,0.9085481682496608,0.8315000000000001,0.795148841918504,0.12540292739868164,0.12540292739868164
stage3,4Nm,current_only_degraded,-8.0,20260807,4,0.5197761058807373,0.4802238643169403,0.8325,0.9088435374149659,0.8324999999999999,0.7968831414902183,0.12544429302215576,0.12544429302215576
stage3,4Nm,current_only_degraded,-8.0,20260807,5,0.5196428298950195,0.48035722970962524,0.8325,0.9088435374149659,0.8324999999999999,0.7968831414902183,0.12525302171707153,0.12525302171707153
stage3,4Nm,current_only_degraded,-10.0,20260807,1,0.5169987678527832,0.4830012321472168,0.815,0.903896103896104,0.8150000000000001,0.7646591134963228,0.12433066219091415,0.12433066219091415
stage3,4Nm,current_only_degraded,-10.0,20260807,2,0.5170271992683411,0.48297274112701416,0.8165,0.904302477183833,0.8164999999999999,0.7675886731141811,0.12447661906480789,0.12447661906480789
stage3,4Nm,current_only_degraded,-10.0,20260807,3,0.5167181491851807,0.48328182101249695,0.8195,0.9051248357424442,0.8195,0.773347538352571,0.12408081442117691,0.12408081442117691
stage3,4Nm,current_only_degraded,-10.0,20260807,4,0.5167708992958069,0.4832291305065155,0.8165,0.904302477183833,0.8164999999999999,0.7675886731141811,0.1243654265999794,0.1243654265999794
stage3,4Nm,current_only_degraded,-10.0,20260807,5,0.5165453553199768,0.4834545850753784,0.8155,0.9040312093628089,0.8155000000000001,0.765639420529177,0.12408450990915298,0.12408450990915298
stage3,2Nm,both_modalities_degraded,0.0,20260808,1,0.6803807616233826,0.3196192979812622,1.0,1.0,1.0,1.0,0.04187816008925438,0.04187816008925438
stage3,2Nm,both_modalities_degraded,0.0,20260808,2,0.6805868148803711,0.3194131553173065,1.0,1.0,1.0,1.0,0.041751209646463394,0.041751209646463394
stage3,2Nm,both_modalities_degraded,0.0,20260808,3,0.6807417273521423,0.31925827264785767,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04166056960821152,0.04166056960821152
stage3,2Nm,both_modalities_degraded,0.0,20260808,4,0.6804678440093994,0.3195321261882782,1.0,1.0,1.0,1.0,0.04184020310640335,0.04184020683169365
stage3,2Nm,both_modalities_degraded,0.0,20260808,5,0.680717945098877,0.31928205490112305,1.0,1.0,1.0,1.0,0.04154272377490997,0.04154272377490997
stage3,2Nm,both_modalities_degraded,-2.0,20260808,1,0.6724393963813782,0.3275606334209442,1.0,1.0,1.0,1.0,0.042400799691677094,0.04240080341696739
stage3,2Nm,both_modalities_degraded,-2.0,20260808,2,0.6721892952919006,0.32781073451042175,1.0,1.0,1.0,1.0,0.042557843029499054,0.042557843029499054
stage3,2Nm,both_modalities_degraded,-2.0,20260808,3,0.6724914312362671,0.3275085389614105,1.0,1.0,1.0,1.0,0.04235265403985977,0.04235265403985977
stage3,2Nm,both_modalities_degraded,-2.0,20260808,4,0.6723931431770325,0.3276068866252899,1.0,1.0,1.0,1.0,0.04238615930080414,0.04238615930080414
stage3,2Nm,both_modalities_degraded,-2.0,20260808,5,0.6724580526351929,0.32754191756248474,1.0,1.0,1.0,1.0,0.042345672845840454,0.042345672845840454
stage3,2Nm,both_modalities_degraded,-4.0,20260808,1,0.6617661118507385,0.3382338881492615,1.0,1.0,1.0,1.0,0.042667947709560394,0.042667943984270096
stage3,2Nm,both_modalities_degraded,-4.0,20260808,2,0.6617679595947266,0.3382320702075958,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04261072725057602,0.04261072725057602
stage3,2Nm,both_modalities_degraded,-4.0,20260808,3,0.6615415215492249,0.33845850825309753,1.0,1.0,1.0,1.0,0.04298019781708717,0.04298019781708717
stage3,2Nm,both_modalities_degraded,-4.0,20260808,4,0.6615390777587891,0.3384609520435333,1.0,1.0,1.0,1.0,0.04308982938528061,0.04308982938528061
stage3,2Nm,both_modalities_degraded,-4.0,20260808,5,0.6618062853813171,0.33819371461868286,1.0,1.0,1.0,1.0,0.04301472753286362,0.04301472753286362
stage3,2Nm,both_modalities_degraded,-6.0,20260808,1,0.6485638618469238,0.35143622756004333,0.999,0.999002493765586,0.999,0.9989999984374975,0.04257940873503685,0.04257940500974655
stage3,2Nm,both_modalities_degraded,-6.0,20260808,2,0.6487868428230286,0.3512130677700043,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.042343657463788986,0.042343657463788986
stage3,2Nm,both_modalities_degraded,-6.0,20260808,3,0.6489149332046509,0.3510850965976715,0.9985,0.9985111662531019,0.9984999999999999,0.9984999789059532,0.04257488250732422,0.04257488250732422
stage3,2Nm,both_modalities_degraded,-6.0,20260808,4,0.6490317583084106,0.35096827149391174,1.0,1.0,1.0,1.0,0.042296402156353,0.042296402156353
stage3,2Nm,both_modalities_degraded,-6.0,20260808,5,0.648934543132782,0.35106542706489563,0.999,0.9990049751243781,0.999,0.998999993749961,0.04236677289009094,0.04236677289009094
stage3,2Nm,both_modalities_degraded,-8.0,20260808,1,0.6343598961830139,0.3656400740146637,0.989,0.9892395277761132,0.9890000000000001,0.9890021631003927,0.040053967386484146,0.040053967386484146
stage3,2Nm,both_modalities_degraded,-8.0,20260808,2,0.6338900923728943,0.3661099374294281,0.9855,0.9858806396040659,0.9855,0.9855073301929498,0.039728909730911255,0.039728906005620956
stage3,2Nm,both_modalities_degraded,-8.0,20260808,3,0.6342984437942505,0.36570149660110474,0.9905,0.9906747572815535,0.9905000000000002,0.9905159113831058,0.03932812809944153,0.03932812809944153
stage3,2Nm,both_modalities_degraded,-8.0,20260808,4,0.6342442631721497,0.36575573682785034,0.985,0.9854111405835544,0.9850000000000001,0.9849899160395517,0.03982098400592804,0.03982098400592804
stage3,2Nm,both_modalities_degraded,-8.0,20260808,5,0.6339070200920105,0.3660929203033447,0.9875,0.987786550893347,0.9875,0.9875010812183854,0.03938749432563782,0.039387498050928116
stage3,2Nm,both_modalities_degraded,-10.0,20260808,1,0.6186763048171997,0.3813236653804779,0.9185,0.9285482646206329,0.9185000000000001,0.9186888094734176,0.034590959548950195,0.034590963274240494
stage3,2Nm,both_modalities_degraded,-10.0,20260808,2,0.618912935256958,0.3810870051383972,0.9265,0.9345300807517045,0.9265000000000001,0.9265457607984929,0.03515582159161568,0.03515582159161568
stage3,2Nm,both_modalities_degraded,-10.0,20260808,3,0.6189488172531128,0.3810512125492096,0.932,0.9419396362629124,0.932,0.9324470638106437,0.035113949328660965,0.035113945603370667
stage3,2Nm,both_modalities_degraded,-10.0,20260808,4,0.6190066933631897,0.3809933066368103,0.931,0.9382235929080709,0.931,0.931089699864524,0.03508304804563522,0.03508305177092552
stage3,2Nm,both_modalities_degraded,-10.0,20260808,5,0.6190349459648132,0.3809650242328644,0.928,0.9339541468395922,0.9280000000000002,0.9279670856935743,0.03504194691777229,0.03504194691777229
stage3,2Nm,vibration_only_degraded,0.0,20260808,1,0.6803807616233826,0.3196192979812622,1.0,1.0,1.0,1.0,0.04187816008925438,0.04187816008925438
stage3,2Nm,vibration_only_degraded,0.0,20260808,2,0.6805868148803711,0.3194131553173065,1.0,1.0,1.0,1.0,0.041751209646463394,0.041751209646463394
stage3,2Nm,vibration_only_degraded,0.0,20260808,3,0.6807417273521423,0.31925827264785767,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04166056960821152,0.04166056960821152
stage3,2Nm,vibration_only_degraded,0.0,20260808,4,0.6804678440093994,0.3195321261882782,1.0,1.0,1.0,1.0,0.04184020310640335,0.04184020683169365
stage3,2Nm,vibration_only_degraded,0.0,20260808,5,0.680717945098877,0.31928205490112305,1.0,1.0,1.0,1.0,0.04154272377490997,0.04154272377490997
stage3,2Nm,vibration_only_degraded,-2.0,20260808,1,0.6752545237541199,0.3247455358505249,1.0,1.0,1.0,1.0,0.04229031130671501,0.04229031130671501
stage3,2Nm,vibration_only_degraded,-2.0,20260808,2,0.6750053763389587,0.32499462366104126,1.0,1.0,1.0,1.0,0.042447205632925034,0.042447205632925034
stage3,2Nm,vibration_only_degraded,-2.0,20260808,3,0.6753060817718506,0.3246939182281494,1.0,1.0,1.0,1.0,0.04224158823490143,0.04224158823490143
stage3,2Nm,vibration_only_degraded,-2.0,20260808,4,0.6752058267593384,0.324794203042984,1.0,1.0,1.0,1.0,0.04227963835000992,0.04227964207530022
stage3,2Nm,vibration_only_degraded,-2.0,20260808,5,0.6752737164497375,0.3247262239456177,1.0,1.0,1.0,1.0,0.042235154658555984,0.04223515838384628
stage3,2Nm,vibration_only_degraded,-4.0,20260808,1,0.6681123971939087,0.33188754320144653,1.0,1.0,1.0,1.0,0.04238460585474968,0.04238460585474968
stage3,2Nm,vibration_only_degraded,-4.0,20260808,2,0.6681046485900879,0.3318953216075897,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04232482984662056,0.04232482984662056
stage3,2Nm,vibration_only_degraded,-4.0,20260808,3,0.6678719520568848,0.33212804794311523,1.0,1.0,1.0,1.0,0.04269809648394585,0.04269809648394585
stage3,2Nm,vibration_only_degraded,-4.0,20260808,4,0.6678812503814697,0.3321187496185303,1.0,1.0,1.0,1.0,0.04280008748173714,0.04280008748173714
stage3,2Nm,vibration_only_degraded,-4.0,20260808,5,0.6681435704231262,0.331856369972229,0.999,0.9990049751243781,0.999,0.998999993749961,0.042722709476947784,0.042722709476947784
stage3,2Nm,vibration_only_degraded,-6.0,20260808,1,0.6586614847183228,0.34133851528167725,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04211127385497093,0.04211127385497093
stage3,2Nm,vibration_only_degraded,-6.0,20260808,2,0.6588810086250305,0.34111902117729187,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04186440631747246,0.04186440631747246
stage3,2Nm,vibration_only_degraded,-6.0,20260808,3,0.6590206027030945,0.3409793972969055,0.9985,0.9985037406483791,0.9984999999999999,0.9984999953066186,0.04209766164422035,0.04209766164422035
stage3,2Nm,vibration_only_degraded,-6.0,20260808,4,0.6591392159461975,0.3408607840538025,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04183370992541313,0.04183370620012283
stage3,2Nm,vibration_only_degraded,-6.0,20260808,5,0.6590498685836792,0.3409501314163208,0.999,0.999002493765586,0.999,0.9989999984374975,0.04189222678542137,0.04189222678542137
stage3,2Nm,vibration_only_degraded,-8.0,20260808,1,0.6474911570549011,0.3525088429450989,0.9755,0.9777617872591093,0.9755,0.9756224889217254,0.039589859545230865,0.039589859545230865
stage3,2Nm,vibration_only_degraded,-8.0,20260808,2,0.6470855474472046,0.35291436314582825,0.9685,0.9727861771058315,0.9685,0.9687531871146348,0.03921094909310341,0.03921094909310341
stage3,2Nm,vibration_only_degraded,-8.0,20260808,3,0.6474959850311279,0.35250407457351685,0.9705,0.9741648748697715,0.9705,0.9706304866638952,0.03882812708616257,0.03882812708616257
stage3,2Nm,vibration_only_degraded,-8.0,20260808,4,0.6474010348320007,0.35259899497032166,0.9745,0.9773835920177383,0.9745000000000001,0.9747058268073715,0.03933637961745262,0.03933637961745262
stage3,2Nm,vibration_only_degraded,-8.0,20260808,5,0.6470844745635986,0.35291552543640137,0.9755,0.9780189423835832,0.9755,0.9756591024659429,0.03887062519788742,0.03887062519788742
stage3,2Nm,vibration_only_degraded,-10.0,20260808,1,0.633330225944519,0.36666983366012573,0.849,0.9044105112661118,0.849,0.8447753193398869,0.03426200896501541,0.03426200523972511
stage3,2Nm,vibration_only_degraded,-10.0,20260808,2,0.6335344314575195,0.36646562814712524,0.8595,0.9062996881357535,0.8594999999999999,0.8571634055034931,0.034837495535612106,0.034837495535612106
stage3,2Nm,vibration_only_degraded,-10.0,20260808,3,0.6335568428039551,0.3664431869983673,0.8565,0.9060320228315166,0.8564999999999999,0.8522807457267463,0.034797631204128265,0.034797631204128265
stage3,2Nm,vibration_only_degraded,-10.0,20260808,4,0.6336849331855774,0.3663150668144226,0.8515,0.9029320421355864,0.8515,0.8480238379492681,0.034813251346349716,0.034813251346349716
stage3,2Nm,vibration_only_degraded,-10.0,20260808,5,0.6336977481842041,0.3663022518157959,0.856,0.9053495816193606,0.8559999999999999,0.8531778237075589,0.03468868508934975,0.03468868508934975
stage3,2Nm,current_only_degraded,0.0,20260808,1,0.6803807616233826,0.3196192979812622,1.0,1.0,1.0,1.0,0.04187816008925438,0.04187816008925438
stage3,2Nm,current_only_degraded,0.0,20260808,2,0.6805868148803711,0.3194131553173065,1.0,1.0,1.0,1.0,0.041751209646463394,0.041751209646463394
stage3,2Nm,current_only_degraded,0.0,20260808,3,0.6807417273521423,0.31925827264785767,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04166056960821152,0.04166056960821152
stage3,2Nm,current_only_degraded,0.0,20260808,4,0.6804678440093994,0.3195321261882782,1.0,1.0,1.0,1.0,0.04184020310640335,0.04184020683169365
stage3,2Nm,current_only_degraded,0.0,20260808,5,0.680717945098877,0.31928205490112305,1.0,1.0,1.0,1.0,0.04154272377490997,0.04154272377490997
stage3,2Nm,current_only_degraded,-2.0,20260808,1,0.6779752373695374,0.3220248222351074,1.0,1.0,1.0,1.0,0.041827816516160965,0.041827816516160965
stage3,2Nm,current_only_degraded,-2.0,20260808,2,0.6777612566947937,0.3222387731075287,1.0,1.0,1.0,1.0,0.04196608439087868,0.04196608439087868
stage3,2Nm,current_only_degraded,-2.0,20260808,3,0.6780256628990173,0.32197433710098267,1.0,1.0,1.0,1.0,0.04181509464979172,0.04181509464979172
stage3,2Nm,current_only_degraded,-2.0,20260808,4,0.6779482364654541,0.3220517337322235,1.0,1.0,1.0,1.0,0.041810352355241776,0.041810356080532074
stage3,2Nm,current_only_degraded,-2.0,20260808,5,0.6780029535293579,0.3219970762729645,1.0,1.0,1.0,1.0,0.04181051626801491,0.04181051626801491
stage3,2Nm,current_only_degraded,-4.0,20260808,1,0.674582302570343,0.32541778683662415,1.0,1.0,1.0,1.0,0.04186038300395012,0.04186038300395012
stage3,2Nm,current_only_degraded,-4.0,20260808,2,0.6746066212654114,0.3253933787345886,1.0,1.0,1.0,1.0,0.04182727634906769,0.041827280074357986
stage3,2Nm,current_only_degraded,-4.0,20260808,3,0.6743865013122559,0.3256135582923889,1.0,1.0,1.0,1.0,0.04205966368317604,0.04205966368317604
stage3,2Nm,current_only_degraded,-4.0,20260808,4,0.6743950247764587,0.3256049156188965,1.0,1.0,1.0,1.0,0.0420832522213459,0.0420832522213459
stage3,2Nm,current_only_degraded,-4.0,20260808,5,0.6744920611381531,0.3255079984664917,1.0,1.0,1.0,1.0,0.04204342141747475,0.04204342141747475
stage3,2Nm,current_only_degraded,-6.0,20260808,1,0.670794665813446,0.32920533418655396,1.0,1.0,1.0,1.0,0.04229636490345001,0.04229636490345001
stage3,2Nm,current_only_degraded,-6.0,20260808,2,0.6709188222885132,0.3290811777114868,1.0,1.0,1.0,1.0,0.04214095324277878,0.04214095324277878
stage3,2Nm,current_only_degraded,-6.0,20260808,3,0.6708434820175171,0.32915642857551575,1.0,1.0,1.0,1.0,0.04232136160135269,0.04232136532664299
stage3,2Nm,current_only_degraded,-6.0,20260808,4,0.6710028052330017,0.3289971947669983,1.0,1.0,1.0,1.0,0.04209794104099274,0.04209794104099274
stage3,2Nm,current_only_degraded,-6.0,20260808,5,0.6709867715835571,0.3290131688117981,1.0,1.0,1.0,1.0,0.042200878262519836,0.042200878262519836
stage3,2Nm,current_only_degraded,-8.0,20260808,1,0.6680589318275452,0.33194097876548767,1.0,1.0,1.0,1.0,0.0424468070268631,0.0424468070268631
stage3,2Nm,current_only_degraded,-8.0,20260808,2,0.6679618954658508,0.3320380747318268,1.0,1.0,1.0,1.0,0.04245402663946152,0.04245402663946152
stage3,2Nm,current_only_degraded,-8.0,20260808,3,0.668204128742218,0.3317958414554596,1.0,1.0,1.0,1.0,0.0421917587518692,0.0421917587518692
stage3,2Nm,current_only_degraded,-8.0,20260808,4,0.6680543422698975,0.33194565773010254,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04238175228238106,0.042381756007671356
stage3,2Nm,current_only_degraded,-8.0,20260808,5,0.6681287884712219,0.3318712115287781,1.0,1.0,1.0,1.0,0.04221773147583008,0.04221773147583008
stage3,2Nm,current_only_degraded,-10.0,20260808,1,0.6664185523986816,0.33358141779899597,1.0,1.0,1.0,1.0,0.0423872284591198,0.0423872284591198
stage3,2Nm,current_only_degraded,-10.0,20260808,2,0.6663838028907776,0.3336162865161896,1.0,1.0,1.0,1.0,0.04239717870950699,0.04239717870950699
stage3,2Nm,current_only_degraded,-10.0,20260808,3,0.6664707064628601,0.3335293233394623,1.0,1.0,1.0,1.0,0.04232916235923767,0.04232916235923767
stage3,2Nm,current_only_degraded,-10.0,20260808,4,0.6662867665290833,0.33371323347091675,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.042580701410770416,0.04258069768548012
stage3,2Nm,current_only_degraded,-10.0,20260808,5,0.6665639281272888,0.33343610167503357,1.0,1.0,1.0,1.0,0.042289916425943375,0.042289916425943375
stage3,4Nm,both_modalities_degraded,0.0,20260808,1,0.6832939386367798,0.3167060613632202,0.999,0.9990049751243781,0.999,0.998999993749961,0.04067181050777435,0.04067181050777435
stage3,4Nm,both_modalities_degraded,0.0,20260808,2,0.6834707260131836,0.3165293037891388,0.999,0.9990012468827931,0.999,0.9989999992187488,0.0405970960855484,0.0405970923602581
stage3,4Nm,both_modalities_degraded,0.0,20260808,3,0.6833068132400513,0.31669318675994873,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.040595270693302155,0.040595270693302155
stage3,4Nm,both_modalities_degraded,0.0,20260808,4,0.6834670305252075,0.3165329694747925,0.999,0.9990049751243781,0.999,0.998999993749961,0.04055481031537056,0.04055480659008026
stage3,4Nm,both_modalities_degraded,0.0,20260808,5,0.68329918384552,0.3167007267475128,0.9985,0.9985111662531019,0.9984999999999999,0.9984999789059532,0.04069192335009575,0.04069192335009575
stage3,4Nm,both_modalities_degraded,-2.0,20260808,1,0.6747214198112488,0.32527855038642883,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.041395388543605804,0.041395388543605804
stage3,4Nm,both_modalities_degraded,-2.0,20260808,2,0.6747365593910217,0.3252634108066559,1.0,1.0,1.0,1.0,0.04144218564033508,0.04144218564033508
stage3,4Nm,both_modalities_degraded,-2.0,20260808,3,0.6748366951942444,0.325163334608078,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.041233837604522705,0.041233837604522705
stage3,4Nm,both_modalities_degraded,-2.0,20260808,4,0.674706220626831,0.32529374957084656,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.041362591087818146,0.041362591087818146
stage3,4Nm,both_modalities_degraded,-2.0,20260808,5,0.6744734048843384,0.3255266547203064,0.999,0.9990012468827931,0.999,0.9989999992187488,0.041671983897686005,0.041671980172395706
stage3,4Nm,both_modalities_degraded,-4.0,20260808,1,0.6636214256286621,0.3363786041736603,1.0,1.0,1.0,1.0,0.04196754842996597,0.04196754842996597
stage3,4Nm,both_modalities_degraded,-4.0,20260808,2,0.6636281609535217,0.33637186884880066,1.0,1.0,1.0,1.0,0.04204287752509117,0.04204287752509117
stage3,4Nm,both_modalities_degraded,-4.0,20260808,3,0.6637917160987854,0.336208313703537,1.0,1.0,1.0,1.0,0.0419192910194397,0.0419192910194397
stage3,4Nm,both_modalities_degraded,-4.0,20260808,4,0.6633816957473755,0.3366182744503021,1.0,1.0,1.0,1.0,0.04179104045033455,0.04179104045033455
stage3,4Nm,both_modalities_degraded,-4.0,20260808,5,0.6637037396430969,0.33629631996154785,1.0,1.0,1.0,1.0,0.04207414761185646,0.04207414761185646
stage3,4Nm,both_modalities_degraded,-6.0,20260808,1,0.650382936000824,0.349617063999176,0.9975,0.9975308641975309,0.9974999999999999,0.9975036877557486,0.04137494042515755,0.041374944150447845
stage3,4Nm,both_modalities_degraded,-6.0,20260808,2,0.6507582664489746,0.3492417335510254,0.997,0.997018628939669,0.9970000000000001,0.9970012195387075,0.04118581861257553,0.04118581861257553
stage3,4Nm,both_modalities_degraded,-6.0,20260808,3,0.6502960324287415,0.34970399737358093,0.997,0.9970111662531018,0.9970000000000001,0.9969999789059534,0.0414530411362648,0.0414530448615551
stage3,4Nm,both_modalities_degraded,-6.0,20260808,4,0.6501402854919434,0.34985971450805664,0.998,0.9980124131358948,0.998,0.997999978124702,0.0410957857966423,0.041095782071352005
stage3,4Nm,both_modalities_degraded,-6.0,20260808,5,0.650719165802002,0.34928083419799805,0.997,0.9970123820718048,0.9970000000000001,0.9970024797497494,0.04095840826630592,0.04095841199159622
